distance_from_home,distance_from_last_transaction,ratio_to_median_purchase_price,repeat_retailer,used_chip,used_pin_number,online_order,fraud
28.34163102,9.868671754,0.244756941,1,0,0,0,0
5.303524756,0.078297969,0.210393125,1,0,0,0,0
35.03752103,0.161586478,2.889801905,1,1,0,1,0
3.752089217,0.016283998,1.121408685,1,0,0,0,0
0.822670908,0.644241528,0.980721666,0,0,0,1,0
33.90884897,1.409759249,1.287555385,1,0,0,1,0
181.8633142,0.484760584,1.955707197,1,0,0,1,1
1.962944418,0.643003705,0.559660072,1,0,0,1,0
3.189649239,0.15802581,0.113871936,1,0,0,1,0
14.24377671,0.037334044,0.500000261,1,0,0,1,0
9.729462832,0.152264784,0.352450343,1,1,0,0,0
3.252473731,2.164226739,0.457781061,1,1,0,1,0
2.937545089,7.140061629,3.456801927,1,0,0,1,0
72.92483277,2.202201688,0.883703012,1,0,0,1,0
4.52827897,11.98665883,1.261882906,1,0,0,1,0
6.723445292,4.018906101,0.82020881,1,1,0,1,0
37.61362674,0.093308697,2.336528213,1,0,0,0,0
4.553073036,0.275833476,0.556853114,1,1,0,0,0
3.449693507,0.195377328,0.816470318,1,0,0,1,0
2.750666521,0.422404731,1.74929194,1,0,0,1,0
119.8712174,0.427533915,0.214675428,1,0,0,0,0
11.79062485,11.01112085,0.13307725,1,0,0,1,0
2.752206096,0.727363925,1.385929204,1,0,0,1,0
2.563114392,11.78237974,0.644421408,1,0,0,1,0
47.41568031,8.21839401,0.72109791,1,0,0,1,0
2.60817426,1.792250154,0.547483245,1,1,0,0,0
20.01333326,0.942196049,1.923442898,1,1,0,0,0
124.7217064,0.254718859,0.681738104,1,0,0,0,0
4.836330684,31.58072828,2.170196996,1,1,0,1,0
30.30730117,0.10636017,0.580694695,1,0,0,0,0
30.90741386,0.832786266,2.818713521,1,0,0,1,0
9.536126316,0.436248062,4.034980883,1,0,0,1,1
1.973840239,3.053468614,0.42213228,1,1,1,0,0
1.17357245,0.12789298,2.15994386,0,0,0,1,0
2.895528121,25.66037788,0.861468194,1,0,0,0,0
4.403263397,0.173726088,0.641168822,1,0,0,0,0
13.44537672,0.582856028,4.86826816,1,1,0,1,1
1.458781694,2.454225243,0.278391895,0,0,0,1,0
11.67231035,0.22390374,7.443476096,1,1,0,1,1
4.626451069,0.325009075,0.291571646,1,0,0,1,0
25.76711763,0.240447456,0.159424218,1,1,0,0,0
25.73326856,2.243232504,4.201542808,1,0,0,0,0
92.4130662,0.307726594,3.350169547,1,0,0,1,0
10.89871649,1.483684762,6.957806092,1,0,0,1,1
7.367121654,3.342731313,0.587795621,1,0,0,1,0
3.353737303,0.028323822,0.766096568,1,0,0,0,0
2.962023614,0.43899309,0.354658374,1,0,0,1,0
67.80106945,10.12435826,0.770120503,1,0,0,1,0
11.1566021,83.51577503,2.120484587,1,1,0,1,0
18.80232777,0.692737433,6.333029385,1,0,0,0,0
43.7130761,0.008779414,0.431491222,1,1,0,1,0
60.03875057,1.293883261,1.60590316,1,0,0,1,0
66.63681002,0.44669921,1.405521659,1,0,0,1,0
5.425581819,0.058575938,1.967066319,1,0,0,1,0
4.061359715,31.08564122,0.557972964,1,0,0,0,0
7.101048806,1.820919388,1.343635702,1,0,0,1,0
4.147772728,34.89374678,0.841907124,1,0,0,1,0
11.18590273,0.276916635,3.527965777,1,1,0,1,0
5.741232951,0.007099659,7.111913067,1,1,0,0,0
46.66246406,3.108844879,0.879297427,1,0,1,1,0
7.471023586,0.055249693,1.154451251,1,0,0,1,0
22.09334584,0.620536843,2.961612638,1,0,0,0,0
25.18027798,1.790907339,4.5957362,1,0,0,1,1
4.974667805,0.500178119,0.504898358,1,0,0,1,0
16.686809,2.85044997,0.357640492,1,1,0,1,0
8.91213267,0.185431852,6.677103483,1,0,0,0,0
6.3487433,0.211489734,1.409942608,1,0,0,0,0
9.607708552,1.169219492,3.674885976,1,1,0,1,0
8.553590535,4.942183053,1.091558418,1,1,0,1,0
9.873345909,2.429032,0.823330946,1,0,0,1,0
14.66828652,1.333309496,0.571695223,1,1,0,1,0
42.02329848,0.631662277,0.354900287,1,0,0,1,0
2.461538838,0.490978051,1.166586607,1,1,0,1,0
3.079931282,1.134009828,0.636839412,1,0,0,0,0
4.674102052,1.597139377,1.074325595,1,0,0,1,0
60.1324489,49.1322164,0.082013051,1,0,0,0,0
5.630854175,1.626769111,1.645281091,1,0,0,1,0
13.98494805,0.792328206,2.038611105,1,0,0,1,0
1.658147788,2.42657175,0.928251846,0,1,0,1,0
12.11913664,0.262458898,0.837042345,1,1,0,1,0
31.13916263,0.708267571,0.540552549,1,0,0,0,0
1.814573385,5.581130128,0.233302778,0,1,0,1,0
0.32269949,0.903879883,0.472386361,0,0,0,1,0
23.07332475,4.607427128,1.031009634,1,0,0,0,0
32.56684335,0.001448486,0.921121148,1,0,0,0,0
0.110990507,0.796443981,1.285635875,0,1,0,0,0
4.574542999,2.311458168,0.148013758,1,0,0,0,0
156.0206143,0.146523162,0.323884563,1,0,1,1,0
11.63812501,18.82342528,1.440934978,1,0,0,0,0
22.19613606,1.405005245,0.611530543,1,0,0,1,0
1.377443829,31.78624859,0.163914959,0,0,0,0,0
127.0528793,1.17294139,0.266208571,1,1,0,1,0
7.518391096,0.238398533,0.206232138,1,0,1,1,0
15.0993626,28.90948942,0.866499988,1,1,0,1,0
2.415117033,5.911057327,0.452824016,1,1,0,1,0
128.1015686,2.928295578,1.323237703,1,1,0,1,0
38.61781399,0.543931795,3.300181506,1,0,0,1,0
1.025063639,0.405035844,1.514882295,0,0,1,1,0
8.57139251,2.315862395,0.809492441,1,0,0,1,0
3.092215225,7.676584453,1.34980111,1,0,0,1,0
7.944889174,6.105123131,0.600763042,1,1,0,1,0
13.39137616,0.406645356,5.711177074,1,0,0,1,1
17.20179959,0.948779585,1.92455345,1,1,1,1,0
4.961292663,0.376531816,4.38264973,1,0,0,0,0
4.060641857,3.395031958,0.21972329,1,0,0,1,0
5.559593147,3.527659846,0.369893097,1,0,0,0,0
7.16233562,0.143330089,0.321782666,1,1,0,1,0
1.68208773,20.94504846,0.091654476,0,0,0,0,0
19.17467508,0.171780019,1.620704,1,0,0,0,0
7.113412598,35.79240576,0.236773489,1,0,0,1,0
55.11866179,1.029393196,0.396068876,1,0,0,0,0
8.356223063,0.04459117,11.62640797,1,0,0,1,1
11.44139967,0.028347595,1.125674731,1,0,0,0,0
20.56621863,2.306317301,1.374767164,1,0,0,1,0
5.672479224,3.227208843,0.379988864,1,0,0,1,0
13.24731371,0.376716463,1.871991565,1,0,0,1,0
21.88311092,0.282924412,0.09012126,1,0,0,1,0
36.36740614,0.070270032,1.011177327,1,0,0,1,0
12.62753331,0.66072665,3.710663578,1,1,0,1,0
9.569921377,0.456419553,5.377945948,1,0,0,1,1
6.149339085,5.157387141,6.195438373,1,0,0,1,1
16.46630775,10.44466959,0.245092112,1,0,1,0,0
31.23802554,0.249496404,7.158601127,1,0,0,1,1
15.0070764,9.269581242,0.927874462,1,0,1,0,0
48.98416084,1.162828035,0.710042672,1,0,0,1,0
48.90272699,0.205816442,1.307000228,1,0,1,0,0
2.622403094,1.260186395,6.535159579,1,0,0,1,1
23.41846143,1.945048829,4.847080912,1,1,0,1,1
3.06330078,3.435269962,1.728514849,1,1,0,0,0
1.022666575,0.051583273,3.172012756,0,1,1,1,0
39.41243581,1.539161738,1.762040287,1,1,0,1,0
1.818129168,0.022441516,2.544564608,0,0,0,1,0
9.829891774,5.674881762,11.79518415,1,0,0,0,0
4.617784751,6.702259759,0.17450516,1,0,1,0,0
7.913734419,0.425661386,1.520000552,1,1,0,0,0
9.024411466,3.230411834,0.567916292,1,1,0,1,0
4.659976127,4.114380309,0.516744158,1,1,0,0,0
35.27673738,0.564146336,3.677761095,1,0,1,0,0
1.619054402,39.15041257,0.093604695,0,1,0,1,0
25.78633174,2.159971993,3.105695366,1,0,0,1,0
147.3096483,1.446091473,0.374984384,1,1,0,0,0
18.74485465,0.707186741,1.480157115,1,0,0,1,0
42.5842435,0.284320507,0.73050892,1,0,0,1,0
8.21385138,0.728301388,0.912011443,1,0,0,1,0
3.284100595,0.700283805,0.36834758,1,0,0,1,0
3.512646448,5.289926564,0.362414485,1,1,0,1,0
16.49656923,2.951261335,4.703955164,1,1,1,1,0
9.381093634,1.131997463,5.334167937,1,0,1,0,0
5.847115218,0.494278095,1.05711435,1,0,0,1,0
289.4484546,9.882042126,1.832586704,1,0,0,1,1
6.484446089,0.478916179,0.016932756,1,1,0,0,0
3.623068612,6.870696431,5.295454473,1,0,1,0,0
25.68291095,2.660024165,0.245767681,1,0,0,0,0
392.2179904,0.019418493,0.39608088,1,0,0,1,1
38.55790262,6.795988973,3.183796049,1,0,1,1,0
5.49677429,12.36710868,0.335137868,1,0,0,0,0
13.22711782,4.328324857,0.162843884,1,0,0,0,0
10.41043893,4.661611127,1.174697895,1,0,0,1,0
22.48981063,2.289516926,2.225827671,1,0,0,1,0
9.766095108,9.650277096,1.897041809,1,1,0,1,0
20.70051966,0.307796586,5.910676739,1,1,0,1,1
12.27986123,4.816447372,0.463674718,1,1,0,1,0
2.135390072,2.362809872,0.111401467,1,1,0,1,0
24.79690219,0.045859162,0.346127592,1,0,0,0,0
48.99122403,8.1307392,2.037994288,1,1,1,1,0
6.550509916,0.218515884,0.263543192,1,0,0,0,0
9.139425078,0.124511381,0.982945371,1,0,0,0,0
5.916342582,5.099246591,0.419778896,1,0,0,0,0
37.3839042,0.248304552,0.875686965,1,0,0,0,0
8.648202311,0.86648396,2.766675235,1,0,0,0,0
9.497567695,0.259412747,1.056248724,1,1,0,1,0
7.219378635,0.296457541,6.51017887,1,1,0,1,1
35.12502308,0.340010303,2.603052896,1,0,0,0,0
288.5358337,0.444458946,0.602295991,1,0,1,0,0
3.481452744,0.236597461,0.392998139,1,0,0,0,0
69.23466193,0.699263849,0.250670433,1,0,0,1,0
2.765788778,0.688585769,6.928813284,1,0,0,1,1
7.418518847,0.55580422,0.214089004,1,0,0,1,0
21.49193916,0.89090419,1.231721111,1,1,0,1,0
8.730968413,0.146999711,0.39947263,1,1,0,0,0
12.44241093,0.476860335,0.567663679,1,1,1,0,0
51.09948831,0.167213307,0.955003418,1,0,0,1,0
4.919378423,8.896714744,2.096961487,1,1,0,1,0
5.123701268,2.004670034,0.421384377,1,1,0,0,0
9.582590392,14.40347727,1.074241754,1,0,0,1,0
4.152315022,0.326423473,0.6393948,1,0,0,0,0
0.401583277,0.198172534,1.603737125,0,0,0,1,0
12.34662968,1.835669227,0.159482869,1,0,0,1,0
4.086940429,0.625512227,1.618230028,1,0,0,1,0
0.537344329,0.476286878,0.172520275,0,0,0,0,0
4.694554111,0.417127233,0.447996219,1,1,0,1,0
101.3933632,0.956657072,0.77938827,1,0,0,1,1
0.35430041,0.308694594,0.769574527,0,0,0,1,0
6.747621742,14.49917034,0.982059677,1,0,0,1,0
60.64622156,0.493725024,5.898155905,1,1,1,0,0
2.27850875,0.521716103,1.684704746,1,0,0,1,0
1.773515453,0.299515396,0.192373117,0,0,0,0,0
3.886488504,0.685040104,1.636212706,1,1,0,1,0
11.00037283,0.311726586,2.035576665,1,0,0,1,0
11.43100912,0.359847902,0.589155055,1,0,0,1,0
6.634185255,2.452159245,1.248465926,1,0,0,1,0
3.362198476,1.392850983,1.20675903,1,0,0,1,0
14.78803382,2.631986317,1.062602447,1,0,0,1,0
2.420055139,2.467801131,0.861246595,1,1,0,1,0
23.51752666,3.513484782,0.241444044,1,0,0,0,0
13.91503008,0.180465681,18.63970392,1,1,0,1,1
13.6355717,2.190264908,0.697870609,1,0,0,1,0
21.90232,2.051171585,0.090531865,1,0,0,1,0
6.174235752,9.517071541,6.265108714,1,0,0,0,0
7.48479856,20.67764604,1.372819185,1,0,1,1,0
2.348733056,1.587612737,0.708566746,1,0,0,1,0
10.6643463,2.47460577,1.161551228,1,0,1,1,0
18.20362065,0.420166381,0.430319902,1,0,0,1,0
5.3695363,0.358243003,1.721866808,1,0,1,1,0
25.33667803,2.625867395,0.143954994,1,0,0,1,0
57.04882145,2.76408105,0.758117607,1,1,0,0,0
26.56063667,1.742512674,0.104316888,1,0,1,1,0
6.042847095,2.170755408,1.56128234,1,1,0,1,0
3.927908035,1.013464564,0.209081557,1,0,0,1,0
46.04581958,2.016127531,1.263434965,1,1,0,1,0
7.290368428,0.074321377,0.489358738,1,1,0,1,0
3.519419649,0.751522869,1.086996402,1,0,0,1,0
4.437668184,0.016412299,0.670197037,1,0,0,1,0
12.55700923,0.012191544,4.145879441,1,1,0,0,0
2.696975444,0.1071567,0.826814315,1,0,0,1,0
5.599947409,2.477098391,5.956153292,1,0,0,0,0
7.591659677,8.532510646,2.411444745,1,0,0,1,0
222.9881952,0.458487674,0.196007281,1,0,1,1,0
7.502776771,0.923813823,1.221862588,1,0,1,1,0
17.91959454,0.209696659,0.962389658,1,0,1,1,0
3.385092178,0.11566861,0.888959808,1,0,0,1,0
30.05498667,2.781598848,4.466617049,1,0,0,0,0
20.01807084,7.499138756,0.534060159,1,1,0,0,0
8.00687696,0.071909351,1.743592204,1,0,0,1,0
28.44233905,0.978967806,1.10191385,1,0,0,1,0
3.176582584,4.91995772,2.414563668,1,1,0,1,0
1.621011059,2.293805433,3.653273384,0,1,0,1,0
2.875850176,0.29986118,0.723392299,1,1,0,0,0
1.99194729,0.185384648,2.455166341,1,0,0,0,0
20.16520928,3.818523351,1.906445298,1,0,0,1,0
18.61706514,0.782130298,0.812000863,1,1,0,1,0
209.6884718,32.03022942,0.487928703,1,0,1,1,0
15.94127885,2.499927348,0.627139873,1,0,0,1,0
17.8985104,3.592982406,0.310496943,1,0,0,0,0
14.66987102,18.22898624,0.199599846,1,1,0,1,0
54.53553422,1.062769044,0.581188238,1,0,0,1,0
149.3183725,7.587302088,0.577542552,1,0,0,0,0
13.30849148,0.190341968,0.273267505,1,0,0,1,0
8.992782983,0.219028173,0.675820047,1,0,1,1,0
7.013663006,1.896831079,0.748937082,1,0,0,0,0
3.714588009,14.67366517,0.912219859,1,0,0,1,0
14.64173287,0.008814191,0.851706521,1,0,0,1,0
1.048071435,4.015469377,2.443841001,0,0,0,1,0
309.6091326,1.368608283,1.232846372,1,1,0,1,0
9.404444305,0.890765679,0.707918387,1,0,0,1,0
22.46641566,7.999106734,0.835731538,1,0,0,1,0
68.67951872,0.24943647,0.696879892,1,1,0,1,0
128.7416682,0.319339314,3.102303693,1,0,0,1,1
16.68426201,0.384808457,0.839089005,1,0,0,0,0
1.449032933,0.875734412,0.381550362,0,0,0,1,0
8.469791634,1.50594517,2.004555548,1,1,0,1,0
20.73273306,8.326891761,2.557807484,1,0,0,0,0
41.32312487,0.775223787,1.04915439,1,0,0,1,0
41.25977447,0.249406312,2.635692749,1,0,0,1,0
0.701100363,0.540486678,1.754567545,0,0,0,1,0
218.116667,2.176502882,0.448965672,1,0,0,1,1
26.69822577,2.73870182,1.078055191,1,1,0,0,0
18.39316356,13.72625412,0.851525689,1,0,0,1,0
2.61960027,9.858301275,0.095645821,1,0,1,1,0
11.722725,0.059075274,1.131327377,1,1,1,0,0
0.104184119,0.127882955,2.687945578,0,0,0,0,0
20.93456811,1.119201707,0.576059876,1,0,1,1,0
16.02290745,1.578293233,0.526235138,1,0,0,0,0
0.728004389,26.04781074,2.890636538,0,0,0,0,0
3.797452853,1.882925258,1.430685675,1,0,0,1,0
676.7023485,1.209733066,6.948586474,1,0,0,1,1
7.873742998,1.608592818,0.795777504,1,1,0,1,0
7.200425133,1.901058264,0.638769645,1,1,0,1,0
8.44688976,0.538515359,0.442398976,1,0,0,1,0
10.67374111,417.4538684,0.475114804,1,0,0,1,1
14.50472677,1.862790411,0.33494735,1,1,0,0,0
1.069142809,0.124391878,0.787225853,0,1,0,1,0
4.747728019,2.761097826,0.507531849,1,0,0,0,0
25.15562286,0.951407346,0.764981652,1,0,1,1,0
17.20583116,0.058143802,1.827788052,1,0,0,0,0
16.66550813,1.026591931,1.252484889,1,0,1,1,0
9.285511999,11.09229372,3.647589852,1,0,0,1,0
21.02368572,0.136632637,5.009472231,1,0,0,1,1
172.4326964,2.148157875,1.31669021,1,0,0,1,1
0.388200722,0.243808221,2.298196948,0,1,0,1,0
73.9441613,7.8964868,1.870557006,1,1,0,1,0
5.30256193,1.50331151,2.390473281,1,1,0,1,0
28.918642,16.96837622,3.067301195,1,1,0,1,0
5.04743668,1.649066201,1.682743695,1,1,0,0,0
6.096703642,1.312738163,0.472258723,1,0,0,0,0
1.577235524,0.008553692,0.345478967,0,0,0,0,0
0.838290164,0.953792674,2.660863645,0,1,0,1,0
2.093695464,0.010891329,0.233793475,1,0,1,1,0
5.070077481,3.48546702,0.758208539,1,1,0,0,0
0.633632845,1.40651842,4.086039125,0,0,0,1,1
65.12984359,1.534765489,5.303931857,1,0,0,1,1
4.666124578,0.18256977,1.103406703,1,0,0,0,0
27.17278347,9.345470048,0.239775081,1,0,1,1,0
3.172427559,0.022879145,0.292800497,1,1,0,1,0
4.376988789,11.1900193,1.080980476,1,1,0,0,0
11.37673149,1.69528634,0.834479191,1,0,1,1,0
11.6365209,2.724423056,1.083468387,1,0,0,1,0
8.022584253,0.615953023,0.266111118,1,0,0,1,0
44.60290519,7.464425756,0.693878521,1,1,0,1,0
77.99398903,0.511666273,8.526143592,1,0,0,0,0
26.79702231,3.054649177,0.494411258,1,0,0,1,0
63.28594323,1.081513154,1.167043878,1,1,0,1,0
36.2632427,3.721830401,0.943007542,1,0,0,1,0
5.84135469,9.729249531,0.435762693,1,0,1,0,0
2.687857063,0.093715593,0.610092149,1,0,0,0,0
62.89138402,0.266638294,0.632133734,1,0,1,1,0
5.052392695,2.772466853,1.930049375,1,1,0,0,0
11.34691379,1.064752738,0.173529118,1,0,0,1,0
99.41247646,16.44592231,12.30557884,1,0,0,1,1
15.93743651,0.030192088,0.238785526,1,1,0,1,0
0.164107856,14.73147765,3.187353446,0,0,1,1,0
18.61920072,1.000018818,1.011383708,1,0,0,1,0
23.8242192,9.457365308,2.184339514,1,0,0,0,0
0.696234692,0.527007914,1.07361626,0,0,0,1,0
15.60029027,3.741209545,0.548772606,1,0,0,1,0
3.958019658,0.593419186,0.419935985,1,0,0,0,0
2.555054467,2.55434801,0.10102539,1,0,0,1,0
0.536950888,9.573640265,0.185039209,0,0,0,1,0
29.76830408,0.418582483,0.30843144,1,0,1,1,0
18.80826987,2.457648039,0.786333491,1,0,0,1,0
5.892948771,0.07493669,0.439558,1,0,0,0,0
1.280131576,1.286043177,0.341384992,0,0,0,0,0
0.59925563,2.044360947,2.556047562,0,1,0,1,0
2.044421645,7.385525348,2.458384426,1,0,1,0,0
1.409858441,6.395013427,0.735183931,0,0,0,0,0
47.92025887,0.067294962,1.625129854,1,0,0,1,0
4.407229837,0.448047543,1.188002294,1,1,0,1,0
17.19158273,5.882717583,2.461085982,1,1,0,1,0
10.60215267,0.302030382,2.601526602,1,1,0,1,0
6.515121353,2.003781449,0.676076973,1,1,0,0,0
4.192093202,1.450034559,0.542063402,1,0,0,1,0
63.75519682,0.591819441,0.320026472,1,0,0,0,0
99.49171805,1.293788866,2.236088378,1,0,0,0,0
0.928228864,0.306462892,0.167058302,0,1,0,1,0
1.153942405,2.497808083,0.717936735,0,1,1,0,0
0.641433795,37.52481162,0.348157997,0,0,0,1,0
68.39328152,2.066348462,0.349901687,1,0,0,1,0
6.656105658,4.743911096,4.165662653,1,0,0,1,1
24.47727772,0.113256054,1.664704725,1,1,1,1,0
11.14786529,11.91585662,1.12762647,1,0,0,1,0
9.25834356,0.633609008,0.066744115,1,1,0,1,0
3.899505652,0.512340009,1.541854479,1,1,0,0,0
2.671290127,0.034124502,0.079570301,1,1,0,1,0
3.846600405,0.428514153,1.574253399,1,0,0,0,0
3.704913616,0.639485201,0.161805079,1,0,0,1,0
36.24136953,0.867046328,2.586101526,1,0,0,1,0
10.81617802,23.94871226,4.080657431,1,0,0,1,1
2.497353109,1.319930115,1.065778475,1,0,0,1,0
30.85793997,0.36853662,1.337189294,1,0,0,0,0
1.961483173,0.206745199,0.60191615,1,0,1,1,0
1.151782014,0.554997394,1.672526514,0,0,1,1,0
94.3788423,0.047522054,0.486495552,1,0,0,1,0
36.02945415,0.892513738,0.717541405,1,0,0,1,0
46.23698194,0.566333787,1.062616301,1,0,1,0,0
0.739994594,0.167639798,0.509180277,0,1,0,0,0
5.315580886,4.700764829,3.912071216,1,0,0,1,0
6.382550755,20.12102032,0.91718386,1,0,0,1,0
5.642101118,2.92638171,2.35112997,1,1,0,1,0
55.25519149,0.174362368,3.164244832,1,0,0,0,0
7.970163737,0.304125902,0.60638625,1,0,0,1,0
40.92836952,0.705506041,3.678887596,1,0,0,0,0
2.391079033,0.287567112,5.376139618,1,0,0,0,0
0.326145363,4.736041079,0.472736767,0,0,0,1,0
52.10873742,0.299208885,0.704424057,1,1,0,1,0
11.27799382,4.688317304,0.449376181,1,0,0,1,0
84.35150567,0.94955154,10.00749887,1,0,0,0,0
3.409953179,0.191734257,0.750806201,1,1,0,1,0
1.48500997,4.026682108,1.520102703,0,1,0,0,0
0.669205646,0.812729342,6.944422335,0,0,0,1,1
22.40469952,0.388635077,2.124674649,1,0,0,1,0
18.36574073,0.480834209,1.600441708,1,0,0,0,0
215.1347106,9.570486989,0.207695673,1,0,0,1,1
30.08703915,0.029868037,0.207094321,1,1,0,1,0
25.82517891,0.205624984,0.177070156,1,0,0,0,0
10.9610155,1.702964971,0.28231292,1,0,1,0,0
5.014897167,8.821599699,2.66205619,1,1,0,1,0
30.59289095,0.354542795,1.327184249,1,1,0,0,0
11.67482384,0.17258567,1.200433501,1,0,0,1,0
38.94706432,4.647807192,0.232156072,1,0,0,0,0
8.282812257,2.189125182,0.047638332,1,0,0,1,0
1.488263327,3.604559295,3.029084436,0,1,0,0,0
4.958675915,0.680343765,1.944687176,1,1,1,1,0
3.248511277,0.558531845,3.162919771,1,0,0,1,0
39.96667247,37.94634834,0.491360417,1,0,0,1,0
24.51139729,4.048135667,0.283196163,1,0,0,1,0
3.263601133,4.152682884,1.712802135,1,1,0,1,0
2.175890054,10.64795009,0.375324908,1,0,0,0,0
20.92816302,1.818794328,4.185537295,1,1,1,1,0
21.04506991,0.044867539,2.10206207,1,1,0,1,0
5.60866626,2.282940794,0.230088173,1,0,0,1,0
22.72213187,2.625550702,0.61779172,1,1,0,1,0
54.90282827,0.409274997,1.656783724,1,0,0,1,0
12.71051748,2.131796279,1.684896744,1,1,0,0,0
7.122147752,0.175445738,3.477843168,1,0,0,1,0
18.2895891,54.64244816,0.777554144,1,0,0,1,1
3.033406874,0.020361259,0.628246776,1,1,0,1,0
1.063136261,0.654035369,0.427438444,0,0,1,1,0
0.621843346,0.1947114,0.339246912,0,0,0,1,0
0.457257971,2.081562245,0.778587093,0,0,0,0,0
16.25818687,2.482339611,1.307668445,1,1,0,1,0
8.476141697,2.025839302,2.309070526,1,1,0,1,0
6.277127387,0.06006638,0.556252479,1,0,0,1,0
128.655919,0.468477288,1.829497049,1,1,0,1,0
20.4723253,4.003913146,1.708508831,1,0,1,0,0
74.60622498,0.771613023,1.079259949,1,1,0,1,0
8.601551936,24.15946268,5.687015471,1,1,0,1,1
0.771844287,0.108032858,0.584985294,0,0,0,1,0
17.18921708,0.027632814,0.74327218,1,1,0,1,0
3.662822851,19.68715678,0.794281466,1,0,0,1,0
1.484453617,1.096308171,1.563494259,0,0,0,0,0
13.09956626,2.442522852,0.126491909,1,1,1,1,0
0.975673466,3.233244816,1.285091802,0,1,0,0,0
12.46155664,0.99142451,0.763763061,1,1,0,0,0
14.28828839,1.085858408,2.834709068,1,0,1,1,0
20.46337598,0.796005328,0.975941111,1,0,0,1,0
7.846310666,1.174792971,1.374469861,1,0,0,1,0
23.00110218,16.11610259,0.155437444,1,0,0,1,0
4.240015149,0.065682014,1.087172172,1,1,0,1,0
3.153067333,0.478180598,10.78775378,1,1,0,0,0
5.804103807,0.230512523,0.585857384,1,1,0,1,0
58.68989705,8.936947544,1.044511727,1,0,0,0,0
25.05528264,2.745307902,0.653941805,1,1,0,1,0
2.726161152,0.827594093,0.792672056,1,1,0,0,0
5.741821278,16.34602461,0.025979495,1,1,0,0,0
4.023066189,0.281468082,0.244243461,1,0,1,1,0
4.970758385,4.350399662,0.896047171,1,0,0,1,0
39.90416669,0.367448073,0.260832768,1,1,0,1,0
3.835155222,0.029550565,0.575155192,1,0,0,1,0
3.78160901,0.354382207,1.033269337,1,1,0,1,0
2.026338455,42.30353674,0.423906614,1,1,0,1,0
2.947101722,0.093586521,0.803159197,1,0,0,1,0
36.63946916,2.010313961,0.684255836,1,0,1,0,0
8.112279329,7.339104061,1.780610639,1,0,0,1,0
9.43426588,0.406196423,1.052743975,1,1,0,1,0
0.71911397,0.103023476,0.579396544,0,1,0,1,0
7.293760529,0.246213914,0.878589714,1,1,0,1,0
2.460523555,15.09138009,0.101245395,1,0,0,1,0
27.91897794,0.365313876,0.203364061,1,1,0,0,0
27.3784697,0.065477163,0.391267717,1,0,0,0,0
37.30181279,21.85498518,2.074789984,1,1,0,1,0
8.320631456,7.490617052,4.312078451,1,0,0,0,0
25.57635353,0.069595923,0.880444685,1,0,0,0,0
31.71554477,0.044018871,0.522545254,1,1,0,1,0
12.79494899,0.323515258,1.194997457,1,0,0,0,0
3.048426116,5.210106976,7.563454915,1,0,0,0,0
16.09165827,0.189320497,1.252234262,1,1,0,1,0
8.260910161,2.076860889,1.563835622,1,0,0,1,0
17.69698447,0.447482123,1.472553944,1,0,0,0,0
11.32740362,10.54754201,1.086949887,1,0,0,1,0
65.31927299,0.399092934,2.410063167,1,1,1,0,0
36.42747786,0.307772319,0.747128328,1,1,0,0,0
3.047629567,0.258016549,1.638747965,1,0,1,0,0
2.354007264,0.508027927,0.70681593,1,0,0,1,0
79.99850564,1.197998741,0.302511139,1,0,0,1,0
62.97882625,0.020119524,0.917197189,1,0,0,1,0
3.123330323,2.121235742,0.449873697,1,1,0,1,0
24.98739798,0.883693219,0.167253795,1,0,0,1,0
3.197805449,21.53268985,0.314133888,1,0,0,1,0
3.447808898,1.442919551,0.475809825,1,0,0,1,0
8.475885436,1.23972049,4.131872759,1,1,0,0,0
19.00998957,0.782335254,1.129028079,1,1,0,1,0
1.264025988,0.22826996,0.659836049,0,1,1,0,0
34.01010265,0.305762502,0.138984462,1,0,0,0,0
12.41091632,0.299727741,4.474875877,1,1,1,0,0
0.829217936,3.89192431,4.950195343,0,0,0,1,1
47.64498536,5.129795329,0.583092444,1,0,0,1,0
3.005300055,1.326846956,2.583334725,1,0,0,1,0
9.873417393,1.022586099,0.346643314,1,0,0,0,0
168.0917035,6.304360291,0.416832767,1,1,0,0,0
44.04762232,0.510298056,0.624706078,1,0,0,1,0
2.998417889,0.193680537,0.743415821,1,1,0,1,0
